Datetime,value,temp,dew_point,pressure,humidity,wind_speed
2010-03-15,19.758,6.6937500000000005,2.3125,1027.0416666666667,74.95833333333333,5.04625
2010-03-16,20.123,6.791666666666667,1.8154166666666667,1025.125,72.0,3.0733333333333337
2010-03-17,15.017,9.150833333333333,5.685833333333334,1020.4166666666666,79.08333333333333,4.899166666666667
2010-03-18,19.846,11.144166666666665,6.6866666666666665,1013.0833333333334,76.16666666666667,5.935
2010-03-19,17.655,10.414583333333333,7.932083333333334,1009.3333333333334,85.25,5.0925
2010-03-20,4.758,10.678333333333333,10.1825,1002.5833333333334,96.75,5.671666666666667
2010-03-21,2.898,7.439583333333334,4.260833333333333,1015.875,81.83333333333333,3.3154166666666662
2010-03-22,19.992,8.303333333333333,5.93875,1015.7083333333334,85.58333333333333,6.208749999999999
2010-03-23,22.703,7.434166666666667,6.207083333333333,1014.875,92.41666666666667,4.535
2010-03-24,15.51,10.954583333333334,8.97125,1004.75,88.20833333333333,4.117500000000001
2010-03-25,18.947,11.335833333333333,9.655416666666666,998.2083333333334,89.91666666666667,5.1554166666666665
2010-03-26,13.861,9.155416666666666,6.182916666666666,998.7916666666666,82.16666666666667,6.534166666666667
2010-03-27,3.326,8.83375,5.51125,1004.3333333333334,80.75,4.19
2010-03-28,2.176,7.84625,4.022083333333334,1006.75,77.875,4.597916666666666
2010-03-29,9.638,8.142083333333334,6.839166666666666,998.25,91.58333333333333,3.7733333333333334
2010-03-30,9.995,8.289583333333333,6.5249999999999995,984.9166666666666,88.875,5.906666666666666
2010-03-31,10.099,3.752083333333333,1.6216666666666668,988.6666666666666,86.16666666666667,6.8062499999999995
2010-04-01,9.794,4.2525,0.9979166666666667,1005.7083333333334,79.875,6.555
2010-04-02,2.129,6.5183333333333335,4.923333333333333,1001.4166666666666,89.75,4.75375
2010-04-03,2.344,6.857916666666667,3.7558333333333334,1000.1666666666666,81.66666666666667,3.1983333333333337
2010-04-04,2.408,6.738333333333333,2.3195833333333336,1011.4583333333334,75.04166666666667,4.65625
2010-04-05,2.208,8.747083333333334,5.2075000000000005,1019.125,78.875,6.85125
2010-04-06,2.348,10.847083333333332,5.784166666666667,1013.8333333333334,72.04166666666667,6.145
2010-04-07,7.184,8.887916666666667,6.035,1018.75,82.58333333333333,3.9149999999999996
2010-04-08,6.878,9.27875,4.5841666666666665,1030.4166666666667,74.125,2.725
2010-04-09,6.49,10.575833333333334,5.767916666666667,1033.7916666666667,74.33333333333333,1.37375
2010-04-10,2.268,11.678333333333333,6.6125,1033.7916666666667,72.83333333333333,2.0
2010-04-11,2.518,8.362083333333333,3.6520833333333336,1031.4583333333333,73.25,4.35625
2010-04-12,11.238,7.928333333333334,4.8225,1029.375,81.20833333333333,4.564166666666667
2010-04-13,9.401,7.554583333333333,3.3975000000000004,1026.625,76.54166666666667,5.0375000000000005
2010-04-14,10.217,8.334999999999999,4.6570833333333335,1023.4166666666666,78.16666666666667,5.232916666666667
2010-04-15,12.754999999999999,6.805416666666667,3.3829166666666666,1025.9166666666667,79.41666666666667,4.498333333333334
2010-04-16,10.83,8.054166666666667,3.5775,1028.7916666666667,74.58333333333333,3.3816666666666664
2010-04-17,3.5829999999999997,10.323749999999999,4.56625,1021.9166666666666,70.125,2.3141666666666665
2010-04-18,2.805,10.386666666666667,5.453749999999999,1015.9583333333334,72.91666666666667,2.66375
2010-04-19,16.164,8.287083333333333,4.997916666666667,1017.5833333333334,80.16666666666667,2.81625
2010-04-20,17.047,6.5945833333333335,0.37999999999999995,1019.2916666666666,66.04166666666667,4.93375
2010-04-21,17.173,6.009166666666666,-0.7033333333333333,1021.625,63.625,3.0629166666666667
2010-04-22,16.599,7.9750000000000005,0.5679166666666666,1019.125,62.583333333333336,2.004166666666667
2010-04-23,13.295,10.589583333333334,3.4133333333333336,1016.5833333333334,63.75,2.587083333333333
2010-04-24,3.055,12.978333333333333,4.49,1017.875,58.125,3.231666666666667
2010-04-25,2.476,13.389166666666666,9.193333333333333,1019.125,76.375,3.910833333333333
2010-04-26,17.189,12.922083333333333,8.987499999999999,1024.625,78.29166666666667,3.5725
2010-04-27,16.367,13.365833333333335,7.863333333333333,1026.8333333333333,71.125,2.64125
2010-04-28,17.582,15.1225,9.32375,1019.125,69.25,4.848333333333334
2010-04-29,16.651,13.085,10.715833333333334,1010.2916666666666,85.875,3.13625
2010-04-30,14.403,10.329583333333334,7.877916666666667,1007.9583333333334,85.375,4.774166666666667
2010-05-01,4.174,10.695833333333333,6.596666666666667,1009.3333333333334,77.45833333333333,2.638333333333333
2010-05-02,3.827,7.30875,3.984166666666667,1014.9166666666666,80.20833333333333,6.640416666666667
2010-05-03,2.284,6.519583333333333,1.9320833333333332,1024.4166666666667,73.0,5.890000000000001
2010-05-04,16.779,7.827916666666667,2.355,1027.9583333333333,69.70833333333333,3.4166666666666665
2010-05-05,12.917,11.102083333333333,7.92875,1021.375,81.16666666666667,2.8204166666666666
2010-05-06,11.712,9.317083333333333,5.9624999999999995,1014.2083333333334,80.16666666666667,3.115
2010-05-07,9.962,8.305833333333334,3.6750000000000003,1013.7083333333334,73.625,5.2749999999999995
2010-05-08,4.615,7.417916666666667,5.757083333333333,1014.625,89.33333333333333,5.8066666666666675
2010-05-09,4.1209999999999996,8.12875,4.09,1014.25,77.0,4.423333333333333
2010-05-10,11.713,5.927499999999999,2.4133333333333336,1014.2083333333334,78.625,3.1733333333333333
2010-05-11,12.352,6.914583333333333,1.2308333333333332,1014.2916666666666,69.0,2.3866666666666667
2010-05-12,14.611,6.691666666666666,2.1945833333333336,1016.0833333333334,73.75,2.30125
2010-05-13,20.230999999999998,7.8175,1.9404166666666667,1014.2916666666666,68.29166666666667,2.42375
2010-05-14,16.846,9.722083333333332,5.031666666666667,1011.375,73.79166666666667,3.984166666666667
2010-05-15,5.584,10.952916666666667,5.642083333333333,1015.7083333333334,71.625,3.045833333333333
2010-05-16,3.419,10.750416666666666,5.615833333333334,1016.1666666666666,72.125,4.100833333333333
2010-05-17,15.119,11.378749999999998,5.773333333333333,1023.9583333333334,70.83333333333333,3.060416666666667
2010-05-18,15.305,12.748750000000001,6.800833333333333,1028.5416666666667,69.375,1.3420833333333333
2010-05-19,14.934,14.94625,10.8575,1029.3333333333333,77.54166666666667,2.5204166666666667
2010-05-20,14.983,18.347916666666666,14.443333333333333,1031.875,79.125,1.62375
2010-05-21,12.792,18.46375,13.694166666666666,1031.7916666666667,75.45833333333333,2.2104166666666667
2010-05-22,4.6610000000000005,17.704583333333336,12.047083333333333,1029.75,71.54166666666667,2.08625
2010-05-23,4.025,20.5075,12.82125,1023.75,64.58333333333333,2.4029166666666666
2010-05-24,14.209,17.913333333333334,11.758333333333333,1015.0833333333334,69.20833333333333,2.8033333333333332
2010-05-25,14.032,12.563749999999999,8.598333333333334,1013.6666666666666,77.29166666666667,4.1137500000000005
2010-05-26,13.183,10.369583333333333,5.583749999999999,1011.2916666666666,73.16666666666667,3.2325
2010-05-27,13.863,10.795416666666666,4.872916666666667,1010.2916666666666,69.70833333333333,3.372916666666667
2010-05-28,9.815,12.5625,4.9366666666666665,1013.6666666666666,62.166666666666664,3.9791666666666665
2010-05-29,1.705,12.137083333333335,10.205416666666666,1009.375,88.125,4.087916666666667
2010-05-30,0.716,13.264166666666666,7.642083333333333,1011.5,70.75,6.790416666666666
2010-05-31,0.663,12.755416666666667,9.157083333333334,1020.5416666666666,79.08333333333333,3.6754166666666666
2010-06-01,0.815,11.899583333333332,10.947916666666666,1017.4166666666666,93.91666666666667,2.142916666666667
2010-06-02,12.187,14.069583333333334,10.022916666666667,1022.4166666666666,78.70833333333333,1.0220833333333335
2010-06-03,11.811,16.999583333333334,9.890416666666667,1023.1666666666666,65.75,2.717083333333333
2010-06-04,10.735,17.7075,11.387500000000001,1020.5416666666666,68.04166666666667,2.5733333333333333
2010-06-05,3.123,20.18375,14.414583333333333,1017.75,71.20833333333333,2.0704166666666666
2010-06-06,2.039,16.14375,13.551250000000001,1011.875,85.125,2.8658333333333332
2010-06-07,5.27,14.76,11.739583333333334,1010.375,82.58333333333333,3.004583333333333
2010-06-08,10.925,13.865,12.65,1001.875,92.58333333333333,2.3312500000000003
2010-06-09,12.519,14.665833333333333,13.049166666666666,1005.0,90.41666666666667,2.4975
2010-06-10,10.308,13.445833333333333,12.4675,1010.125,93.875,6.566666666666666
2010-06-11,9.914,13.957500000000001,10.608749999999999,1010.5416666666666,81.04166666666667,4.27125
2010-06-12,2.694,14.698749999999999,9.014583333333333,1015.9166666666666,70.5,3.512916666666667
2010-06-13,2.698,13.71125,9.975,1014.875,79.375,2.2820833333333335
2010-06-14,4.871,12.810416666666667,10.175,1019.4166666666666,84.70833333333333,5.502916666666667
2010-06-15,9.620000000000001,12.1975,7.60125,1029.125,75.25,3.9195833333333336
2010-06-16,10.412,13.16125,8.035833333333334,1027.2083333333333,73.08333333333333,3.422083333333333
2010-06-17,11.108,14.314166666666667,9.581666666666667,1023.875,75.04166666666667,3.3029166666666665
2010-06-18,10.505,12.697916666666666,10.642916666666666,1021.4166666666666,87.5,2.1579166666666665
2010-06-19,2.432,11.045,5.819166666666667,1019.1666666666666,71.25,4.733333333333333
2010-06-20,6.119,13.402916666666668,7.258333333333333,1021.5416666666666,67.75,3.03375
2010-06-21,6.718,18.174166666666668,10.765833333333333,1023.125,64.33333333333333,1.8183333333333334
2010-06-22,10.113,19.53875,11.503333333333332,1022.9583333333334,62.708333333333336,2.56625
2010-06-23,10.289,18.527083333333334,11.8025,1021.625,66.91666666666667,3.0087500000000005
2010-06-24,9.766,17.90041666666667,12.169583333333334,1019.375,70.375,3.4791666666666665
2010-06-25,7.389,17.25375,10.62875,1018.375,67.375,2.064583333333333
2010-06-26,1.717,19.99833333333333,13.385,1016.9583333333334,67.91666666666667,3.5054166666666666
2010-06-27,1.081,21.084999999999997,13.693333333333333,1018.0,64.66666666666667,3.296666666666667
2010-06-28,8.907,19.247916666666665,11.281666666666666,1020.1666666666666,62.916666666666664,3.497083333333333
2010-06-29,8.517,19.289583333333333,13.71875,1018.4166666666666,70.66666666666667,4.367500000000001
2010-06-30,9.154,19.17625,12.270416666666668,1018.4583333333334,65.33333333333333,1.7583333333333335
2010-07-01,8.022,19.760416666666668,12.949583333333335,1011.7916666666666,66.41666666666667,5.376666666666666
2010-07-02,7.451,19.580000000000002,13.6775,1011.125,70.04166666666667,4.2625
2010-07-03,4.022,17.9975,10.695416666666667,1018.6666666666666,64.66666666666667,3.4924999999999997
2010-07-04,0.881,17.506666666666664,12.735416666666666,1018.4166666666666,74.45833333333333,6.239583333333333
2010-07-05,10.091,16.367916666666666,9.930833333333334,1021.6666666666666,68.41666666666667,4.084583333333334
2010-07-06,10.125,17.047916666666666,10.067083333333334,1024.1666666666667,65.66666666666667,3.82625
2010-07-07,15.385,19.389583333333334,14.780833333333334,1017.5,75.04166666666667,6.15625
2010-07-08,18.604,18.96125,12.182916666666666,1017.6666666666666,66.25,3.27
2010-07-09,10.211,20.625416666666666,14.099583333333333,1016.2083333333334,67.95833333333333,3.6141666666666663
2010-07-10,2.31,21.717916666666667,15.497083333333334,1016.375,69.70833333333333,4.658333333333333
2010-07-11,1.712,19.08875,11.541666666666666,1013.8333333333334,63.541666666666664,4.825833333333333
2010-07-12,11.051,14.4275,12.099166666666667,1013.25,86.41666666666667,3.7254166666666664
2010-07-13,10.865,14.442083333333334,13.059166666666668,1009.0833333333334,91.5,3.71875
2010-07-14,11.044,17.372083333333332,14.95375,1001.25,86.16666666666667,5.492916666666667
2010-07-15,8.373,16.99,13.362499999999999,1000.7916666666666,80.125,8.135833333333332
2010-07-16,10.68,16.2025,12.0175,1006.0833333333334,77.16666666666667,7.5
2010-07-17,1.736,15.447083333333333,10.330416666666666,1018.0,73.45833333333333,4.775416666666667
2010-07-18,2.368,17.261666666666667,13.5725,1023.4583333333334,79.20833333333333,5.542916666666667
2010-07-19,23.224,20.58791666666667,13.626666666666667,1019.7916666666666,66.875,4.56
2010-07-20,20.206,20.137916666666666,14.4625,1010.5416666666666,71.70833333333333,3.5104166666666665
2010-07-21,10.853,18.264583333333334,12.778333333333334,1005.25,72.41666666666667,4.285
2010-07-22,9.369,15.282916666666667,12.423333333333334,1012.0833333333334,83.58333333333333,2.9020833333333336
2010-07-23,8.606,15.295833333333334,10.66375,1021.0833333333334,75.0,2.5591666666666666
2010-07-24,2.057,16.942916666666665,12.371250000000002,1021.875,75.375,2.9583333333333335
2010-07-25,1.153,18.357083333333332,13.844999999999999,1017.2916666666666,76.0,4.08875
2010-07-26,16.059,18.034166666666668,15.772916666666667,1016.9166666666666,86.75,3.8441666666666667
2010-07-27,18.457,18.73,16.086666666666666,1017.0,85.08333333333333,3.29125
2010-07-28,13.375,15.46,11.794166666666667,1017.2916666666666,79.66666666666667,3.938333333333333
2010-07-29,15.116999999999999,15.46125,11.270416666666668,1016.4583333333334,76.83333333333333,4.394583333333333
2010-07-30,14.438,15.934166666666668,12.62,1013.8333333333334,81.66666666666667,3.8562499999999997
2010-07-31,7.636,17.322083333333335,14.000416666666666,1011.0833333333334,81.83333333333333,3.358333333333333
2010-08-01,6.867,16.957083333333333,12.525833333333333,1013.125,76.04166666666667,2.9620833333333336
2010-08-02,19.044,16.414166666666667,11.967500000000001,1017.4583333333334,76.08333333333333,2.98875
2010-08-03,18.019,16.1475,12.134583333333333,1015.0833333333334,78.33333333333333,3.047083333333333
2010-08-04,12.874,14.619583333333333,11.784999999999998,1007.9166666666666,83.58333333333333,4.14
2010-08-05,14.745,14.71,9.428749999999999,1012.1666666666666,72.125,4.47125
2010-08-06,15.18,16.318749999999998,13.934583333333334,1012.9583333333334,85.95833333333333,4.600416666666667
2010-08-07,7.157,17.612083333333334,15.110416666666666,1014.2916666666666,85.5,3.872916666666667
2010-08-08,7.0440000000000005,17.675833333333333,13.057083333333333,1020.0416666666666,76.0,2.16875
2010-08-09,19.305,17.805416666666666,13.599583333333333,1014.0,77.91666666666667,4.725416666666667
2010-08-10,5.233,16.615,12.489166666666668,1009.3333333333334,77.95833333333333,4.6499999999999995
2010-08-11,7.685,15.386249999999999,10.545,1013.0416666666666,74.45833333333333,3.7862500000000003
2010-08-12,0.24,14.128333333333332,11.331249999999999,1016.1666666666666,83.45833333333333,4.277916666666667
2010-08-13,6.955,14.090833333333334,12.66125,1017.75,91.16666666666667,5.6225
2010-08-14,6.11,14.955833333333333,12.942916666666667,1018.5,88.125,4.696666666666666
2010-08-15,7.227,17.40041666666667,13.417499999999999,1022.125,79.16666666666667,4.394583333333333
2010-08-16,19.748,16.5225,11.582916666666668,1017.0416666666666,74.16666666666667,5.0512500000000005
2010-08-17,19.399,16.344166666666666,13.940416666666666,1010.0,85.95833333333333,4.0725
2010-08-18,16.863,14.558333333333332,10.51,1007.4583333333334,77.70833333333333,4.202916666666667
2010-08-19,16.314,15.232916666666666,12.056666666666667,1010.8333333333334,82.58333333333333,4.8775
2010-08-20,9.802,19.033333333333335,17.24625,1012.5416666666666,89.54166666666667,7.775416666666666
2010-08-21,1.178,18.934166666666666,17.429166666666667,1016.0,91.08333333333333,5.3308333333333335
2010-08-22,0.722,17.772916666666667,13.84625,1012.5833333333334,79.29166666666667,2.905
2010-08-23,2.276,15.325416666666667,13.094166666666666,999.4166666666666,86.83333333333333,4.520833333333333
2010-08-24,2.726,14.174583333333333,9.9675,1007.0416666666666,76.58333333333333,6.772916666666667
2010-08-25,5.655,13.49125,11.860833333333334,1012.8333333333334,90.125,2.7695833333333333
2010-08-26,2.201,12.703333333333333,12.102083333333333,1006.4166666666666,96.125,6.140416666666667
2010-08-27,1.669,13.877083333333333,10.0275,1012.125,79.0,4.39625
2010-08-28,0.025,13.757083333333334,9.918750000000001,1019.4166666666666,78.66666666666667,5.445416666666667
2010-08-29,0.0,13.405833333333334,8.495,1016.7083333333334,73.33333333333333,6.567083333333333
2010-08-30,0.045,12.6,7.920833333333333,1025.0,73.83333333333333,4.024166666666667
2010-08-31,3.323,13.511249999999999,8.977500000000001,1025.9583333333333,76.20833333333333,1.2233333333333334
2010-09-01,13.323,15.00625,9.74375,1021.7916666666666,72.75,1.4079166666666667
2010-09-02,12.174,14.857083333333334,11.01375,1021.625,79.58333333333333,2.38875
2010-09-03,12.947,14.424583333333333,10.98375,1022.4166666666666,81.54166666666667,2.3874999999999997
2010-09-04,0.8059999999999999,14.792499999999999,11.369583333333333,1021.4583333333334,81.41666666666667,3.172083333333333
2010-09-05,0.843,15.825833333333334,11.707916666666668,1019.2083333333334,77.54166666666667,5.355833333333333
2010-09-06,12.462,15.556666666666667,10.951666666666666,1007.8333333333334,75.45833333333333,7.38625
2010-09-07,3.081,15.314583333333333,12.916666666666666,1000.1666666666666,86.54166666666667,3.577916666666667
2010-09-08,12.409,14.544583333333334,11.976666666666667,1003.5,85.625,1.5595833333333333
2010-09-09,13.56,15.777083333333332,12.865416666666667,1013.7083333333334,83.79166666666667,3.16
2010-09-10,11.341,16.90375,15.085833333333333,1015.375,89.20833333333333,5.99875
2010-09-11,1.705,17.457083333333333,14.412083333333333,1012.6666666666666,83.16666666666667,5.845833333333334
2010-09-12,1.637,13.739583333333334,9.956666666666667,1022.5833333333334,79.25,4.12125
2010-09-13,13.377,15.239583333333334,13.121666666666668,1022.5416666666666,87.33333333333333,6.250416666666666
2010-09-14,12.015,16.392916666666668,14.327083333333334,1013.2916666666666,87.66666666666667,7.4558333333333335
2010-09-15,14.995000000000001,12.257916666666667,8.909166666666666,1009.75,80.41666666666667,6.925833333333333
2010-09-16,14.949,12.416666666666666,8.974166666666667,1011.125,80.29166666666667,5.915416666666666
2010-09-17,11.078,10.73375,6.10625,1016.6666666666666,74.625,4.585416666666666
2010-09-18,2.6590000000000003,10.71625,7.40625,1019.125,80.95833333333333,3.6658333333333335
2010-09-19,4.375,14.206249999999999,11.47875,1013.0833333333334,83.95833333333333,6.232083333333333
2010-09-20,10.588,16.00583333333333,12.860833333333334,1012.3333333333334,82.41666666666667,5.087916666666667
2010-09-21,12.862,15.49375,12.685416666666667,1018.625,84.5,2.32875
2010-09-22,14.078,16.390833333333333,13.4225,1014.7916666666666,83.625,4.259166666666666
2010-09-23,13.807,15.610416666666666,13.878749999999998,1005.5833333333334,89.79166666666667,3.9475
2010-09-24,6.448,10.83875,8.522499999999999,1008.1666666666666,86.16666666666667,5.810833333333334
2010-09-25,11.518,8.755416666666667,4.22625,1017.6666666666666,74.0,5.13
2010-09-26,9.624,10.085833333333333,7.2,1015.2083333333334,82.375,6.140000000000001
2010-09-27,20.618,12.420833333333334,11.83625,1013.8333333333334,96.25,4.295
2010-09-28,17.758,13.730416666666665,12.88125,1016.9166666666666,94.75,2.4270833333333335
2010-09-29,14.873000000000001,13.84375,13.182083333333333,1014.5416666666666,95.83333333333333,4.500416666666667
2010-09-30,11.627,11.487083333333333,9.68875,1013.125,89.45833333333333,3.0229166666666667
2010-10-01,9.777,13.185833333333335,12.679583333333333,1001.125,96.75,6.684583333333333
2010-10-02,0.176,12.277916666666668,10.425416666666667,1002.9166666666666,89.29166666666667,3.557916666666667
2010-10-03,1.046,13.057083333333333,12.356666666666667,994.625,95.625,4.542083333333333
2010-10-04,7.702,12.49875,10.677916666666667,998.7916666666666,89.45833333333333,2.1454166666666667
2010-10-05,22.275,14.589583333333332,12.007916666666667,998.9166666666666,85.20833333333333,5.099166666666666
2010-10-06,20.076999999999998,13.73625,10.74375,1005.0833333333334,83.375,4.909166666666667
2010-10-07,23.753,12.520000000000001,10.07875,1017.4583333333334,86.04166666666667,3.94875
2010-10-08,21.408,15.600416666666666,14.185416666666667,1016.5,91.58333333333333,5.034583333333333
2010-10-09,7.796,13.909166666666666,12.286666666666667,1016.5416666666666,89.95833333333333,5.611666666666667
2010-10-10,3.309,14.055416666666666,11.645000000000001,1014.9583333333334,86.29166666666667,5.547083333333333
2010-10-11,24.911,11.509166666666667,8.792916666666667,1020.9166666666666,83.91666666666667,5.7562500000000005
2010-10-12,25.469,10.135416666666666,7.2250000000000005,1022.625,82.29166666666667,3.56625
2010-10-13,20.369,8.869583333333333,5.671666666666667,1022.7083333333334,80.54166666666667,2.4741666666666666
2010-10-14,25.077,9.118333333333334,7.432916666666666,1022.375,89.20833333333333,2.325833333333333
2010-10-15,19.851,9.930416666666668,8.239583333333334,1019.375,89.5,3.8166666666666664
2010-10-16,3.177,7.939583333333334,5.882083333333333,1022.2083333333334,87.29166666666667,4.310416666666667
2010-10-17,1.982,6.764166666666667,2.6620833333333334,1026.0833333333333,77.0,2.22375
2010-10-18,24.407,10.461666666666668,7.928333333333334,1018.125,85.04166666666667,4.899166666666667
2010-10-19,19.993,7.568333333333334,5.927916666666667,1011.25,89.5,5.181666666666667
2010-10-20,20.388,3.9770833333333333,0.035833333333333335,1020.3333333333334,76.66666666666667,4.11125
2010-10-21,24.563,6.439166666666666,3.557916666666667,1021.4583333333334,82.375,4.682083333333334
2010-10-22,18.426,9.46375,6.853333333333333,1015.625,84.25,5.4425
2010-10-23,4.846,8.469583333333334,7.096666666666667,1003.4583333333334,91.16666666666667,4.87875
2010-10-24,1.231,4.940833333333333,2.388333333333333,1016.9583333333334,84.25,3.893333333333333
2010-10-25,25.102999999999998,4.139583333333333,0.9008333333333334,1028.625,80.375,2.4304166666666664
2010-10-26,25.008,9.424999999999999,8.006666666666666,1020.4166666666666,90.91666666666667,6.861666666666667
2010-10-27,21.313,12.752916666666666,10.347916666666666,1014.125,85.83333333333333,6.269583333333333
2010-10-28,26.032,12.209166666666667,10.168750000000001,1012.0833333333334,87.45833333333333,6.647916666666667
2010-10-29,20.75,12.743333333333332,10.447083333333333,997.4583333333334,85.95833333333333,7.915416666666666
2010-10-30,5.54,10.22125,8.015,996.0416666666666,86.75,4.680416666666667
2010-10-31,7.907,9.718333333333334,9.0475,1001.5833333333334,95.625,3.30875
2010-11-01,27.578,10.014166666666666,8.920833333333333,1012.875,93.04166666666667,3.8358333333333334
2010-11-02,25.062,12.91375,10.465416666666666,1006.4583333333334,85.20833333333333,7.9624999999999995
2010-11-03,22.888,12.4325,10.190833333333334,1009.0833333333334,86.375,6.605416666666667
2010-11-04,28.355,15.326666666666666,13.262916666666667,1013.7916666666666,87.5,9.441666666666666
2010-11-05,21.712,12.365416666666667,10.445833333333333,1017.5,88.16666666666667,4.812083333333333
2010-11-06,9.402,7.406666666666666,5.4312499999999995,1015.8333333333334,87.70833333333333,2.7270833333333333
2010-11-07,3.932,4.840833333333333,3.225,1006.875,89.58333333333333,3.250833333333333
2010-11-08,12.565,4.962083333333333,4.005833333333333,972.7916666666666,93.58333333333333,7.415416666666666
2010-11-09,21.997,5.93875,3.95375,980.25,87.20833333333333,7.664583333333333
2010-11-10,22.202,3.4333333333333336,-0.05083333333333334,999.0833333333334,78.16666666666667,4.4245833333333335
2010-11-11,25.545,8.604166666666666,5.666666666666667,986.0833333333334,82.25,9.47625
2010-11-12,21.877,9.803333333333333,5.897083333333334,989.625,77.20833333333333,8.121666666666666
2010-11-13,4.87,7.6066666666666665,5.486249999999999,992.125,86.875,4.472916666666666
2010-11-14,3.433,5.17125,4.588333333333334,995.4583333333334,96.04166666666667,2.72
2010-11-15,20.179,3.535833333333333,2.3804166666666666,1013.2916666666666,92.5,2.1704166666666667
2010-11-16,21.318,3.64125,2.98,1019.4166666666666,95.58333333333333,3.095833333333333
2010-11-17,18.526,5.537916666666667,4.347083333333333,1007.0,92.04166666666667,7.190416666666667
2010-11-18,23.108,6.7629166666666665,5.852916666666666,1004.2083333333334,93.95833333333333,4.858333333333333
2010-11-19,17.308,5.54375,5.095,1011.25,97.0,2.1062499999999997
2010-11-20,2.882,4.685,4.527083333333334,1014.7083333333334,98.91666666666667,3.4175
